index,conf_id,smiles,area,volume,S_bv,S_darea,S_pint,S_P,S_Pangle,S_sarea,S_svol,S_toC1_Lvalue,S_toC1_B1value,S_toC1_B5value,S_toC2_Lvalue,S_toC2_B1value,S_toC2_B5value,S_charge
2906,3,CCCOc1c2cccc1Cc1cccc(c1OCCC)Cc1c(OCCC)c(cc(Nc3ccc(F)cc3)c1Sc1ccccc1C)Cc1cccc(c1OCCC)C2,900.9924533520569,1030.7160867705995,0.5911293328363771,16.714217033985598,28.58409218867351,1.1009190216836295,10.232477469397507,17.709949778227248,29.471396841645554,12.503060777570791,4.589048454622698,10.372309620916756,7.127115443385817,3.6653367061370767,12.120077814982434,-0.18846457
2906,4,CCCOc1c2cccc1Cc1cccc(c1OCCC)Cc1c(OCCC)c(cc(Nc3ccc(F)cc3)c1Sc1ccccc1C)Cc1cccc(c1OCCC)C2,892.9939271611513,1032.4901771821462,0.6136612467387254,15.313025186825124,31.138094579043354,1.0793503279326773,10.016927615670724,9.299973627188791,15.305610446981243,12.992220376399137,4.460606669234236,10.187986793377824,7.123129666597883,3.600642267984323,12.490245142929176,-0.19056262
2730,0,CO[C@@H](/C=C/c1ccccc1)CSc1ccccc1C,384.16518343363185,379.1860357180698,0.503907705926202,23.520006005907874,21.5709960057573,1.9317885740784835,10.342354223717589,33.67990449072239,60.58173689150688,11.436890551751025,1.7,6.653448554059398,7.126982652412141,1.8106922536667165,11.249668963306362,-0.18107384
2730,1,CO[C@@H](/C=C/c1ccccc1)CSc1ccccc1C,381.1672826051901,377.49717571519847,0.503907705926202,23.31983574202781,21.395059029889232,1.9319338919596387,10.34153992121106,33.71990437729095,61.34035992483241,11.436398558931307,1.7,6.653343667303115,7.126981563938599,1.810151374085257,11.249539049891045,-0.18108325
2730,2,CO[C@@H](/C=C/c1ccccc1)CSc1ccccc1C,383.66380948042945,378.2375187772212,0.503907705926202,23.31983574202781,21.36244895224967,1.9300352566253625,10.343575658288556,33.70990440564881,60.82543684177979,11.460068655644426,1.7,6.65379731157034,7.12680954806835,1.8109338975049025,11.258119977976111,-0.18129102
2730,3,CO[C@@H](/C=C/c1ccccc1)CSc1ccccc1C,384.46428840254293,379.59041375060286,0.5037504658963846,23.520006005907874,21.420245816252997,1.9285288824406177,10.339270948881124,33.71990437729095,61.78476105962463,11.460273665575249,1.7,6.6528360837379115,7.126742647819284,1.8114987824036735,11.257722198648752,-0.18105676
2730,4,CO[C@@H](/C=C/c1ccccc1)CSc1ccccc1C,382.1658240866448,376.1915984633955,0.5038145266492732,23.820261401727972,21.687201958254054,1.929504145168865,10.339270096179044,33.71990437729095,60.2889694141729,11.459856720967732,1.7,6.652788615173639,7.126828810220414,1.810591016589353,11.26102078879694,-0.18112158
2905,0,CCCOc1c2cccc1Cc1cccc(c1OCCC)Cc1c(OCCC)c(cc(Nc3ccc(F)cc3)c1Sc1c(C(C)C)cccc1C(C)C)Cc1cccc(c1OCCC)C2,978.8976584436107,1141.7154008317511,0.6333628401043608,16.013621110405357,31.810886712015684,0.7282421719771658,7.028037903641072,13.409961972107705,17.009676101475726,11.870656878893763,5.23392753136085,11.374721078180137,7.137805827623074,3.8224307408590876,13.1451082037857,-0.19681221
2905,1,CCCOc1c2cccc1Cc1cccc(c1OCCC)Cc1c(OCCC)c(cc(Nc3ccc(F)cc3)c1Sc1c(C(C)C)cccc1C(C)C)Cc1cccc(c1OCCC)C2,988.6037991292699,1140.8725207964387,0.6496808609765188,14.011918471604693,31.799640387262716,0.6175543442194066,6.394318046622996,12.779963758652976,25.366236209878913,11.965788695007372,4.9230309403102455,10.695012888859003,7.232905455567075,3.852148113040472,11.717724133752549,-0.21216476
2905,2,CCCOc1c2cccc1Cc1cccc(c1OCCC)Cc1c(OCCC)c(cc(Nc3ccc(F)cc3)c1Sc1c(C(C)C)cccc1C(C)C)Cc1cccc(c1OCCC)C2,993.5994660755974,1147.6549508837768,0.6442356969809915,15.212940054885092,32.66866881046663,0.7120428054008796,7.062884079036296,10.499970224245404,13.464523658446986,12.080111013079048,5.962555608869522,11.731742113073523,7.136936786960132,4.346827201615272,11.700266057060004,-0.19816714
2905,3,CCCOc1c2cccc1Cc1cccc(c1OCCC)Cc1c(OCCC)c(cc(Nc3ccc(F)cc3)c1Sc1c(C(C)C)cccc1C(C)C)Cc1cccc(c1OCCC)C2,976.8962946971648,1138.0182687468607,0.6950649925456579,12.710811756384256,33.41356166918807,0.7951066307393653,8.125826446175028,8.529975810744123,14.391275202286534,10.352345871838219,5.70338864284456,10.90047518709254,7.125383916395525,3.4916050195402715,10.859784215628281,-0.20320166
2905,4,CCCOc1c2cccc1Cc1cccc(c1OCCC)Cc1c(OCCC)c(cc(Nc3ccc(F)cc3)c1Sc1c(C(C)C)cccc1C(C)C)Cc1cccc(c1OCCC)C2,987.6070534435615,1141.6217435616793,0.6304742825195676,16.113706242345398,31.51244542900737,0.7773730618678133,7.457342816969119,12.58996429745235,23.767575073233974,13.233213959946733,5.676857853468864,9.932094163576354,7.137887641701861,3.7580853464405295,12.835530680842492,-0.21841169
2662,0,Cc1ccc(-c2c(O)ccc(Sc3c(C(C)C)cc(C(C)C)cc3C(C)C)c2O)c2ccccc12,596.8695595922063,630.4868234563804,0.5782997111442415,18.41566427696616,27.022235821329925,0.6134886938707497,7.307765430751504,20.62994149773168,30.369000029035927,8.92312763747723,4.375588894689789,8.925378306805918,9.245972841260933,3.2854510985977403,9.376092420204122,-0.21643654
2662,1,Cc1ccc(-c2c(O)ccc(Sc3c(C(C)C)cc(C(C)C)cc3C(C)C)c2O)c2ccccc12,595.1690236709783,631.6461254965812,0.5784511274692509,18.41566427696616,26.80369347671441,0.5748295863034825,7.0535470366687685,20.17994277383545,32.46229271938218,9.2451982601044,3.472668032465159,8.93296349153605,9.231314020422374,3.2802877155407852,10.3252899841381,-0.21513457
2662,2,Cc1ccc(-c2c(O)ccc(Sc3c(C(C)C)cc(C(C)C)cc3C(C)C)c2O)c2ccccc12,598.6707343962314,630.87913519741,0.5793538017144987,18.2154940130861,27.200619233917866,0.5288666197100985,6.789709062188574,19.859943681287014,30.56470282551297,9.22135249559488,4.746466810356793,8.927984452640084,9.236412354723084,3.276884192297093,8.797202438055578,-0.21503619
2662,3,Cc1ccc(-c2c(O)ccc(Sc3c(C(C)C)cc(C(C)C)cc3C(C)C)c2O)c2ccccc12,599.5692425473483,633.4327417245015,0.5793363306000745,18.01532374920603,26.92936675395257,0.5295979438351438,6.793726041399789,19.829943766360596,30.612355752214473,9.221159885289238,4.74606531640508,8.927992444384588,9.23633511507276,3.2777109959889255,8.801050881378417,-0.21504619
2662,4,Cc1ccc(-c2c(O)ccc(Sc3c(C(C)C)cc(C(C)C)cc3C(C)C)c2O)c2ccccc12,594.969507622758,631.5312933592519,0.5783812430115542,18.31557914502613,26.970923260500975,0.573159414670682,7.042284932190566,20.18994274547759,32.59129467888808,9.240377506203842,3.479960331455849,8.931648279712723,9.233034923153213,3.2813249379391833,10.319804129179388,-0.21507297
2416,0,COc1cc2c(Sc3c(C)cc(C)cc3C)cc1OCCCCCCCCCCO2,542.4133419242934,571.4020384351642,0.5903547800969065,19.516600728306535,27.710683325345073,1.0745384978787873,10.038333331468337,15.409956300535388,26.9942425415344,9.167044184226231,3.345154510918077,7.6472490506583535,8.163803258068702,2.152209556069132,8.779558577607514,-0.14464371
2416,1,COc1cc2c(Sc3c(C)cc(C)cc3C)cc1OCCCCCCCCCCO2,526.4103610469098,573.8543403849766,0.5883164834140887,19.216345332486434,25.89172138894159,1.7112341574406886,10.493314392558606,21.609938718661247,32.55228944555757,9.240730095694694,3.9135809913943014,7.6147690824189995,8.162482029585783,2.0809933278335455,8.780033087489828,-0.16845808
2416,2,COc1cc2c(Sc3c(C)cc(C)cc3C)cc1OCCCCCCCCCCO2,539.2128409215671,573.2273132971841,0.609025577711517,16.914387297865662,28.18930667771462,0.1424254582002924,3.7338584986876926,13.859960696003936,23.46625092881781,9.219793521729768,3.3538860834948547,7.656473415539504,8.160026381404373,1.8820106296951973,8.643362027525567,-0.16578397
2416,3,COc1cc2c(Sc3c(C)cc(C)cc3C)cc1OCCCCCCCCCCO2,528.4123344976139,570.9682694994831,0.5945245527394707,18.715919672786264,27.332329754897625,1.0815779334634108,10.192156272028342,15.739955364725969,27.28099105708203,9.17013230533863,3.396086674829009,7.651521380811367,8.163902943103254,1.8782080438632542,8.496989178619863,-0.14521567
2416,4,COc1cc2c(Sc3c(C)cc(C)cc3C)cc1OCCCCCCCCCCO2,534.4112367171343,571.6777680189978,0.566407705926202,21.11796283934707,25.846204117039733,1.1108487534043006,10.43460631197445,25.379928027747454,37.28051851524133,9.229768205164692,3.5214925410249167,7.633558999553986,8.163586137243618,2.0919778082658946,8.795739592902283,-0.1641009
2865,0,O=C1CC[C@H](Sc2cc(F)cc(F)c2)[C@H](c2ccccc2)O1,333.2936195644744,350.7743190987577,0.5866392564293701,19.816856124126637,25.108481077111612,1.7656111060661577,12.267357252599483,22.10993730076817,33.82578714430367,4.995848735820277,2.8082468621035583,6.882310384432767,7.13590793125858,1.7349624922489475,5.536982619636211,-0.1451184
2865,1,O=C1CC[C@H](Sc2cc(F)cc(F)c2)[C@H](c2ccccc2)O1,332.8941852167572,348.6539206491441,0.5866625512486023,19.816856124126637,25.147896533683216,1.7656091136650716,12.26733799710404,22.039937499273208,32.9153189247971,4.995848364922971,2.8092599647457632,6.88230500462482,7.135907715273579,1.7343602760613739,5.536954095320581,-0.14511803
2865,2,O=C1CC[C@H](Sc2cc(F)cc(F)c2)[C@H](c2ccccc2)O1,333.39384247274535,350.12709085599255,0.5866916697726425,19.916941256066668,25.246488611170875,1.7655950807553296,12.267295687192625,22.039937499273208,33.28596159514561,4.995872277768624,2.809102518114339,6.88234483191466,7.1359060591648795,1.7347680200863826,5.536826123662996,-0.14511385
2865,3,O=C1CC[C@H](Sc2cc(F)cc(F)c2)[C@H](c2ccccc2)O1,332.6941442537515,349.640826210187,0.5867149645918748,19.916941256066668,25.07130379294533,1.7656231681029455,12.267451609447262,22.069937414199625,33.34748362739467,4.99584010861832,2.80922253598694,6.882308482144174,7.135909350921284,1.7352251327132484,5.537122113918183,-0.14512097
2865,4,O=C1CC[C@H](Sc2cc(F)cc(F)c2)[C@H](c2ccccc2)O1,333.5933835027214,350.32559495584513,0.586738259411107,20.017026388006702,25.15649630943089,1.7656915338068124,12.26801474974722,22.11993727241031,33.16361433671092,4.995824697683684,2.809179904374636,6.882243515604216,7.135919276772148,1.73444636853339,5.537885750801589,-0.14513422
2498,0,O=[N+]([O-])c1cccc(Sc2cc3c(NCc4ccccc4)cc2OCCCCCCCCCCO3)c1,595.9163251801344,628.0105347184032,0.5137090011181513,25.321538380828475,26.21471263868729,1.8168298940144312,10.230012051162708,27.4699221009544,44.91506117470245,7.606176627093389,1.8159031897153861,12.579863761973831,13.408853183948963,2.934900082335764,7.159413879395345,-0.11645704
2498,1,O=[N+]([O-])c1cccc(Sc2cc3c(NCc4ccccc4)cc2OCCCCCCCCCCO3)c1,597.1148130024998,624.9692615940216,0.5262241427506522,23.31983574202781,25.762242107196954,1.0624559257548767,9.53328590634205,26.78992402928898,44.59639328042272,7.611462721899605,1.750472792696096,12.581941626039471,13.407008368260865,3.0352646228168325,7.109464135799014,-0.1328339
2498,2,O=[N+]([O-])c1cccc(Sc2cc3c(NCc4ccccc4)cc2OCCCCCCCCCCO3)c1,580.1150959452574,627.116476276839,0.5328224002981737,23.11966547814774,25.663096458665045,1.8061880433134003,10.24512859029012,27.209922838258795,45.15242113250535,7.6071885684631155,1.918078756456259,12.507406788393254,13.377135439047695,3.2743608434495943,6.711607868826084,-0.12585744
2498,3,O=[N+]([O-])c1cccc(Sc2cc3c(NCc4ccccc4)cc2OCCCCCCCCCCO3)c1,574.5149163597507,625.1432785675636,0.5308190458442043,23.520006005907874,25.92504642141409,1.8727302368695713,10.142694943598016,25.99992626956004,43.64802679147511,7.7735367771847415,1.991244384718445,12.670839313336248,13.416955621669372,3.663636360435221,7.726717396344085,-0.12745028
2498,4,O=[N+]([O-])c1cccc(Sc2cc3c(NCc4ccccc4)cc2OCCCCCCCCCCO3)c1,577.6120223973398,625.4656450601803,0.5462169213566903,22.81941008232764,26.614291308577474,1.818180296727093,10.211177216651173,24.889929417282676,41.28927011454397,7.607480814350428,1.9450591963143342,12.43432591033267,13.356227368962184,3.096604443192569,6.682271901426317,-0.1233673
2991,0,CC1=C(C)C(=O)C(Sc2c(C(C)C)cccc2C(C)C)=C(Nc2c(-c3ccccc3)cc(-c3ccccc3)cc2C(C)(C)C)C1=O,714.1396968913941,802.1688116659689,0.7875104826686545,10.008513194003351,40.899750996743386,0.8110072922913968,7.819705841670593,2.84999191800947,3.326947376589284,8.220474175873129,5.371462449616857,8.317452425406204,7.131938120818111,5.370184761020434,8.708572932912457,-0.12992663
2991,1,CC1=C(C)C(=O)C(Sc2c(C(C)C)cccc2C(C)C)=C(Nc2c(-c3ccccc3)cc(-c3ccccc3)cc2C(C)(C)C)C1=O,713.6407302384174,804.3054859800999,0.7852625326127469,10.508938853703516,40.832360785992186,0.8049826338036742,7.784131352013024,2.9999914926415374,3.4968728278515826,8.219558345913711,5.388971699912524,8.78123778856191,7.132349962401328,5.371956215843575,8.618664893157373,-0.13045408
2991,2,CC1=C(C)C(=O)C(Sc2c(C(C)C)cccc2C(C)C)=C(Nc2c(-c3ccccc3)cc(-c3ccccc3)cc2C(C)(C)C)C1=O,713.8406077875758,802.5121307941267,0.7851926481550503,9.808342930123281,39.99554404368225,0.804760268159272,7.782189455469131,3.009991464283681,3.511279684648975,8.219662739134895,5.387021556262837,8.802692209718748,7.132382104499126,5.371821848338698,8.60786084817127,-0.13042216
2991,3,CC1=C(C)C(=O)C(Sc2c(C(C)C)cccc2C(C)C)=C(Nc2c(-c3ccccc3)cc(-c3ccccc3)cc2C(C)(C)C)C1=O,711.9412037243021,799.6857996003879,0.7877725493850167,9.808342930123281,40.32982890608224,0.8102725398583268,7.812431691169517,2.8199920030830534,3.2919984732329137,8.220050188551951,5.370467181663763,8.296049421777292,7.131823016246139,5.371097068630824,8.72121227886276,-0.12988881
