ID,type,com_1,com_2,com_cat,product_base,product_s,c_2,c_cattype,c_OH,c_add,c_sol_ratio,con_temperature1,con_time1,con_time2,con_avg_temperature,con_total_time,label_yield,label_ee,label_er
5,1,c1ccc(Nc2cccc(Nc3ccccc3)c2-c2cccc3ccccc23)cc1,O=C1c2ccccc2S(=O)(=O)N1Sc1ccccc1,CC(C)N(C(C)C)P1(=[Se])Oc2ccc3ccccc3c2-c2c(ccc3ccccc23)O1,[*]c1ccc(Nc2ccccc2)c(-c2cccc3ccccc23)c1Nc1ccccc1,c1ccc(Nc2ccc(Sc3ccccc3)c(Nc3ccccc3)c2-c2cccc3ccccc23)cc1,1.2,5,0,0.1,1,-80,18,0,-50,12,45,73,84.28647013
4,1,CCCOc1c2cccc1Cc1cccc(c1OCCC)Cc1cc(Nc3ccc(F)cc3)cc(c1OCCC)Cc1cccc(c1OCCC)C2,O=C1c2ccccc2S(=O)(=O)N1Sc1ccccc1,CC(C)N(C(C)C)P1(=[Se])Oc2ccc3ccccc3c2-c2c(ccc3ccccc23)O1,CCCOc1c2cccc1Cc1cccc(c1OCCC)Cc1c([*])c(Nc3ccc(F)cc3)cc(c1OCCC)Cc1cccc(c1OCCC)C2,CCCOc1c2cccc1Cc1cccc(c1OCCC)Cc1c(OCCC)c(cc(Nc3ccc(F)cc3)c1Sc1ccccc1)Cc1cccc(c1OCCC)C2,1.2,2,2,0.1,0,-10,22,0,-10,22,33,18,10.21150454
4,1,CCCOc1c2cccc1Cc1cccc(c1OCCC)Cc1cc(Nc3ccc(F)cc3)cc(c1OCCC)Cc1cccc(c1OCCC)C2,O=C1c2ccccc2S(=O)(=O)N1Sc1ccccc1,CC(C)N(C(C)C)P1(=[Se])Oc2cccc3c2C2(CC3)CCc3cccc(c32)O1,CCCOc1c2cccc1Cc1cccc(c1OCCC)Cc1c([*])c(Nc3ccc(F)cc3)cc(c1OCCC)Cc1cccc(c1OCCC)C2,CCCOc1c2cccc1Cc1cccc(c1OCCC)Cc1c(OCCC)c(cc(Nc3ccc(F)cc3)c1Sc1ccccc1)Cc1cccc(c1OCCC)C2,1.2,2,2,0.1,0,-10,22,0,-10,22,25,7,6.548500879
4,1,CCCOc1c2cccc1Cc1cccc(c1OCCC)Cc1cc(Nc3ccc(F)cc3)cc(c1OCCC)Cc1cccc(c1OCCC)C2,O=C1c2ccccc2S(=O)(=O)N1Sc1ccccc1,CC(C)N(C(C)C)P1(=[Se])Oc2ccc3c(c2-c2c(ccc4c2CCCC4)O1)CCCC3,CCCOc1c2cccc1Cc1cccc(c1OCCC)Cc1c([*])c(Nc3ccc(F)cc3)cc(c1OCCC)Cc1cccc(c1OCCC)C2,CCCOc1c2cccc1Cc1cccc(c1OCCC)Cc1c(OCCC)c(cc(Nc3ccc(F)cc3)c1Sc1ccccc1)Cc1cccc(c1OCCC)C2,1.2,2,2,0.1,0,-10,22,0,-10,22,30,10,5.327499657
4,1,CCCOc1c2cccc1Cc1cccc(c1OCCC)Cc1cc(Nc3ccc(F)cc3)cc(c1OCCC)Cc1cccc(c1OCCC)C2,O=C1c2ccccc2S(=O)(=O)N1Sc1ccccc1,CC(C)N(C(C)C)P1(=S)Oc2ccc3c(c2-c2c(ccc4c2CCCC4)O1)CCCC3,CCCOc1c2cccc1Cc1cccc(c1OCCC)Cc1c([*])c(Nc3ccc(F)cc3)cc(c1OCCC)Cc1cccc(c1OCCC)C2,CCCOc1c2cccc1Cc1cccc(c1OCCC)Cc1c(OCCC)c(cc(Nc3ccc(F)cc3)c1Sc1ccccc1)Cc1cccc(c1OCCC)C2,1.2,2,2,0.1,0,-10,22,0,-10,22,16,0,4.106498436
7,1,Oc1ccc2ccccc2c1C#CCCc1ccccc1,O=C1c2ccccc2S(=O)(=O)N1Sc1ccccc1,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=S)N(C)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,Oc1ccc2ccccc2c1C1=C([*])CCc2ccccc21,Oc1ccc2ccccc2c1C1=C(Sc2ccccc2)CCc2ccccc21,1.2,2,0,0.2,0,-20,16,0,-20,16,92,40,2.636363636
7,1,Oc1ccc2ccccc2c1C#CCCc1ccccc1,O=C1c2ccccc2S(=O)(=O)N1Sc1ccccc1,CC(C)N(C(c1ccccc1)c1ccccc1)P1(=S)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C,Oc1ccc2ccccc2c1C1=C([*])CCc2ccccc21,Oc1ccc2ccccc2c1C1=C(Sc2ccccc2)CCc2ccccc21,1.2,2,0,0.2,0,-20,16,0,-20,16,77,20,1.5
7,1,Oc1ccc2ccccc2c1C#CCCc1ccccc1,O=C1c2ccccc2S(=O)(=O)N1Sc1ccccc1,CC(C)N(C(C)(C)C)P1(=S)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C,Oc1ccc2ccccc2c1C1=C([*])CCc2ccccc21,Oc1ccc2ccccc2c1C1=C(Sc2ccccc2)CCc2ccccc21,1.2,2,0,0.2,0,-20,16,0,-20,16,96,18,1.454253916
7,1,Oc1ccc2ccccc2c1C#CCCc1ccccc1,O=C1c2ccccc2S(=O)(=O)N1Sc1ccccc1,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=S)N(C1CCCCC1)C1CCCCC1,Oc1ccc2ccccc2c1C1=C([*])CCc2ccccc21,Oc1ccc2ccccc2c1C1=C(Sc2ccccc2)CCc2ccccc21,1.2,2,0,0.2,0,-20,16,0,-20,16,95,18,1.488209774
7,1,Oc1ccc2ccccc2c1C#CCCc1ccccc1,O=C1c2ccccc2S(=O)(=O)N1Sc1ccccc1,C[C@H](c1ccccc1)N([C@H](C)c1ccccc1)P1(=S)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C,Oc1ccc2ccccc2c1C1=C([*])CCc2ccccc21,Oc1ccc2ccccc2c1C1=C(Sc2ccccc2)CCc2ccccc21,1.2,2,0,0.2,0,-20,16,0,-20,16,82,23,1.556121489
7,1,Oc1ccc2ccccc2c1C#CCCc1ccccc1,O=C1c2ccccc2S(=O)(=O)N1Sc1ccccc1,CC(C)[C@@H](c1ccccc1)N(C(C)C)P1(=S)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C,Oc1ccc2ccccc2c1C1=C([*])CCc2ccccc21,Oc1ccc2ccccc2c1C1=C(Sc2ccccc2)CCc2ccccc21,1.2,2,0,0.2,0,-20,16,0,-20,16,95,13,1.607055275
7,1,Oc1ccc2ccccc2c1C#CCCc1ccccc1,O=C1c2ccccc2S(=O)(=O)N1Sc1ccccc1,CC(C)N(C)P1(=S)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C,Oc1ccc2ccccc2c1C1=C([*])CCc2ccccc21,Oc1ccc2ccccc2c1C1=C(Sc2ccccc2)CCc2ccccc21,1.2,2,0,0.2,0,-20,16,0,-20,16,99,17,1.82776835
7,1,Oc1ccc2ccccc2c1C#CCCc1ccccc1,O=C1c2ccccc2S(=O)(=O)N1Sc1ccccc1,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=S)N(C)C(C)(C)C,Oc1ccc2ccccc2c1C1=C([*])CCc2ccccc21,Oc1ccc2ccccc2c1C1=C(Sc2ccccc2)CCc2ccccc21,1.2,2,0,0.2,0,-20,16,0,-20,16,99,53,1.844746278
7,2,Oc1ccc2ccccc2c1C#CCCc1ccccc1,CC(C)c1ccccc1SN1C(=O)c2ccccc2S1(=O)=O,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=S)N(C)C(C)(C)C,Oc1ccc2ccccc2c1C1=C([*])CCc2ccccc21,CC(C)c1ccccc1SC1=C(c2c(O)ccc3ccccc23)c2ccccc2CC1,1.2,2,0,0.2,0,-40,16,0,-20,16,99,87,2.065459353
7,2,Oc1ccc2ccccc2c1C#CCCc1ccccc1,O=C1c2ccccc2S(=O)(=O)N1Sc1ccccc1F,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=S)N(C)C(C)(C)C,Oc1ccc2ccccc2c1C1=C([*])CCc2ccccc21,Oc1ccc2ccccc2c1C1=C(Sc2ccccc2F)CCc2ccccc21,1.2,2,0,0.2,0,-40,16,0,-20,16,85,66,2.082437282
7,2,Oc1ccc2ccccc2c1C#CCCc1ccccc1,COc1ccccc1SN1C(=O)c2ccccc2S1(=O)=O,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=S)N(C)C(C)(C)C,Oc1ccc2ccccc2c1C1=C([*])CCc2ccccc21,COc1ccccc1SC1=C(c2c(O)ccc3ccccc23)c2ccccc2CC1,1.2,2,0,0.2,0,-10,16,0,-20,16,18,67,2.09941521
7,2,Oc1ccc2ccccc2c1C#CCCc1ccccc1,Cc1ccccc1SN1C(=O)c2ccccc2S1(=O)=O,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=S)N(C)C(C)(C)C,Oc1ccc2ccccc2c1C1=C([*])CCc2ccccc21,Cc1ccccc1SC1=C(c2c(O)ccc3ccccc23)c2ccccc2CC1,1.2,2,0,0.2,0,-40,16,0,-20,16,84,81,2.116393139
7,2,Oc1ccc2ccccc2c1C#CCCc1ccccc1,O=C1c2ccccc2S(=O)(=O)N1Sc1ccccc1C(F)(F)F,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=S)N(C)C(C)(C)C,Oc1ccc2ccccc2c1C1=C([*])CCc2ccccc21,Oc1ccc2ccccc2c1C1=C(Sc2ccccc2C(F)(F)F)CCc2ccccc21,1.2,2,0,0.2,0,-40,16,0,-20,16,99,92,2.133371068
7,2,Oc1ccc2ccccc2c1C#CCCc1ccccc1,CC(C)c1cccc(C(C)C)c1SN1C(=O)c2ccccc2S1(=O)=O,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=S)N(C)C(C)(C)C,Oc1ccc2ccccc2c1C1=C([*])CCc2ccccc21,CC(C)c1cccc(C(C)C)c1SC1=C(c2c(O)ccc3ccccc23)c2ccccc2CC1,1.2,2,0,0.2,0,-40,16,0,-20,16,77,95,2.150348997
7,2,Oc1ccc2ccccc2c1C#CCCc1ccccc1,CC(C)c1cc(C(C)C)c(SN2C(=O)c3ccccc3S2(=O)=O)c(C(C)C)c1,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=S)N(C)C(C)(C)C,Oc1ccc2ccccc2c1C1=C([*])CCc2ccccc21,CC(C)c1cc(C(C)C)c(SC2=C(c3c(O)ccc4ccccc34)c3ccccc3CC2)c(C(C)C)c1,1.2,2,0,0.2,0,-40,16,0,-20,16,92,97,2.218260712
7,2,Oc1ccc2ccccc2c1C#CCCc1ccccc1,COc1cc(C(C)C)c(SN2C(=O)c3ccccc3S2(=O)=O)c(C(C)C)c1,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=S)N(C)C(C)(C)C,Oc1ccc2ccccc2c1C1=C([*])CCc2ccccc21,COc1cc(C(C)C)c(SC2=C(c3c(O)ccc4ccccc34)c3ccccc3CC2)c(C(C)C)c1,1.2,2,0,0.2,0,-40,16,0,-20,16,99,92,2.235238641
7,2,Oc1ccc2ccccc2c1C#CCCc1ccccc1,C1(c2ccccc2SN2S(=O)(=O)c3c(cccc3)C2=O)=CC=CC=C1,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=S)N(C)C(C)(C)C,Oc1ccc2ccccc2c1C1=C([*])CCc2ccccc21,c1cc(C2=CC=CC=C2)c(S/C2=C(\c3c(O)ccc4ccccc34)c3ccccc3CC2)cc1,1.2,2,0,0.2,0,-40,16,0,-20,16,99,91,
8,1,C=C(c1ccccc1)C1(O)CCC1,O=C1CCC(=O)N1[Se]c1ccccc1[N+](=O)[O-],CC(C)N(C(C)C)P1(=S)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C,O=C1CCC[C@@]1(C1=CC=CC=C1)C[*],O=C1CCC[C@]1(C[Se]c1ccccc1[N+](=O)[O-])c1ccccc1,,,,,,-20,,,,,63,-76,
